Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue USD,Cost Model,Cost Value,Cost Currency,Event Source,Partner,Media Source,Channel,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Region,Country Code,State,City,Postal Code,DMA,IP,Operator,Carrier,Language,AppsFlyer ID,Customer User ID,Android ID,Advertising ID,IMEI,IDFA,IDFV,Device Category,Platform,OS Version,App Version,SDK Version,App ID,App Name,Is Retargeting,Retargeting Conversion Type,Is Primary Attribution,Attribution Lookback,Reengagement Window,Match Type,User Agent,HTTP Referrer,Original URL,Device Model
,,2024-11-14 23:20:31,2024-12-11 22:30:55,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""74fd73dc-19b0-4c95-9ab1-61a1c2f7e786"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002388"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,12,Dnipro,49057,None,46.219.135.95,,,русский,1731626429289-263082456695547328,a2db2d8b-29a5-4e67-9cfe-bc4a5316d74e,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,11,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 11; M2006C3LG Build/RP1A.200720.011),,,Redmi::M2006C3LG
,,2024-12-11 21:47:32,2024-12-11 21:47:40,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""2751b063-1aaf-463e-ae2a-75d0babe6b69"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002195"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,61,Torske,48642,None,217.196.163.230,Vodafone UA,Vodafone UA,українська,1733953650365-6580795583795321063,e53124a8-1499-4c49-b862-27878609c02d,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; 23108RN04Y Build/UP1A.231005.007),,,Redmi::23108RN04Y
,,2024-04-04 14:08:06,2024-12-11 21:25:40,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""d894779b-b61f-49db-a989-2ff022386854"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001216"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Zahvizdia,77450,None,213.109.224.40,,,українська,1720194999395-6894378064712242622,dbdf924c-a215-4188-88d7-41631a0ab3a2,,00000000-0000-0000-0000-000000000000,,,,tablet,android,13,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; 23073RPBFG Build/TKQ1.221114.001),,,Redmi::23073RPBFG
,,2024-12-09 12:58:41,2024-12-11 21:21:40,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""994d996e-a848-45c3-bab8-29cbac7553b7"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Krykhivtsi,76493,None,93.175.200.97,,,українська,1733749120633-8626307228729409849,747b9485-7f1e-455a-856e-6205cde3e700,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,12,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 12; M2007J3SG Build/SKQ1.211006.001),,,Xiaomi::M2007J3SG
,,2024-12-09 12:58:41,2024-12-11 21:20:51,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""ce439b25-132d-4e26-b675-4f1a7a784cf9"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002456"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Krykhivtsi,76493,None,93.175.200.97,,,українська,1733749120633-8626307228729409849,747b9485-7f1e-455a-856e-6205cde3e700,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,12,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 12; M2007J3SG Build/SKQ1.211006.001),,,Xiaomi::M2007J3SG
,,2024-12-09 12:58:41,2024-12-11 21:20:11,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""990dacef-3d10-4acd-98f6-777e463f8d9f"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002767"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Krykhivtsi,76493,None,93.175.200.97,,,українська,1733749120633-8626307228729409849,747b9485-7f1e-455a-856e-6205cde3e700,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,12,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 12; M2007J3SG Build/SKQ1.211006.001),,,Xiaomi::M2007J3SG
,,2024-12-09 12:58:41,2024-12-11 21:19:50,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""0d5d642f-0164-44b7-bc28-2b36f61aa68d"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002508"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Krykhivtsi,76493,None,93.175.200.97,,,українська,1733749120633-8626307228729409849,747b9485-7f1e-455a-856e-6205cde3e700,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,12,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 12; M2007J3SG Build/SKQ1.211006.001),,,Xiaomi::M2007J3SG
,,2024-12-09 12:58:41,2024-12-11 21:18:50,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""47c0fa4a-5096-453a-add1-0e61455400b4"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002536"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Krykhivtsi,76493,None,93.175.200.97,,,українська,1733749120633-8626307228729409849,747b9485-7f1e-455a-856e-6205cde3e700,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,12,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 12; M2007J3SG Build/SKQ1.211006.001),,,Xiaomi::M2007J3SG
,,2024-11-28 20:04:38,2024-12-11 21:17:58,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""9ad53ecf-b2ea-4f9e-bf16-a19b2ce761cd"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-12-09 12:58:41,2024-12-11 21:17:50,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""2b2df63b-3965-4cc9-b30c-dc32cbe79021"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00232"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,26,Krykhivtsi,76493,None,93.175.200.97,,,українська,1733749120633-8626307228729409849,747b9485-7f1e-455a-856e-6205cde3e700,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,12,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 12; M2007J3SG Build/SKQ1.211006.001),,,Xiaomi::M2007J3SG
,,2024-11-28 20:04:38,2024-12-11 21:17:26,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""27abb20a-2b49-4bdc-81be-53e6efff624b"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00225"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:16:26,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""c5d8a352-8548-4f6f-ae1c-e67894ecbfe5"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002252"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:15:25,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""16afae7f-9dca-4e4b-8738-cc824434e49d"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002303"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:14:24,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""82475d7b-f20c-45b2-b87a-cf3fedb7b17c"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002328"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:13:24,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""09198487-b8bb-4f74-9480-ab57830afde0"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002347"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:12:43,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""6203b09c-087e-472b-92af-a6511ca1295a"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002796"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:12:22,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""5e8df2db-e328-4fc1-aed8-f7e7524e3b74"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002301"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:11:21,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""9e886d2d-7b46-41f7-94f0-6cc3c5d17350"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002388"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:10:27,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""1970d271-c6d1-4b0d-bd3d-192112d8f228"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002487"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:09:20,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""28ed443a-25e1-4759-b1a1-576ac457c26f"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00122"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-11-28 20:04:38,2024-12-11 21:08:19,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""dee23a52-7c4f-4027-b391-de662dfb64c1"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001239"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,46,Lviv,79005,None,178.92.152.118,Vodafone UA,Vodafone UA,українська,1732824277171-6311084642119429510,b61e6145-c69a-4115-bce6-684489db7bc8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A245F Build/UP1A.231005.007),,,samsung::SM-A245F
,,2024-12-11 20:51:36,2024-12-11 20:54:44,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""70d42982-5e9d-4780-97d6-56c72f6b5ea4"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Obukhov,08700,None,91.214.17.10,KYIVSTAR,UA-KYIVSTAR,українська,1733762599371-5587565303239834921,caa3f27f-f2a3-42e5-a222-054e8e3b4da8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-G998B Build/UP1A.231005.007),,,samsung::SM-G998B
,,2024-12-11 20:51:36,2024-12-11 20:54:42,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""a8179bc9-c1f6-4827-acfc-7f4c14db1616"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002258"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Obukhov,08700,None,91.214.17.10,KYIVSTAR,UA-KYIVSTAR,українська,1733762599371-5587565303239834921,caa3f27f-f2a3-42e5-a222-054e8e3b4da8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-G998B Build/UP1A.231005.007),,,samsung::SM-G998B
,,2024-12-11 20:51:36,2024-12-11 20:53:42,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""c44e00c9-4fb6-4415-9d8d-12032477539c"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002258"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Obukhov,08700,None,91.214.17.10,KYIVSTAR,UA-KYIVSTAR,українська,1733762599371-5587565303239834921,caa3f27f-f2a3-42e5-a222-054e8e3b4da8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-G998B Build/UP1A.231005.007),,,samsung::SM-G998B
,,2024-12-11 20:51:36,2024-12-11 20:52:53,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""e0c92016-7669-4916-a251-c94f29d07f8d"",""precision"":""1"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002169"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Obukhov,08700,None,91.214.17.10,KYIVSTAR,UA-KYIVSTAR,українська,1733762599371-5587565303239834921,caa3f27f-f2a3-42e5-a222-054e8e3b4da8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-G998B Build/UP1A.231005.007),,,samsung::SM-G998B
,,2024-12-11 20:51:36,2024-12-11 20:52:41,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""d2b40a35-b20b-44a8-a7b8-dd9e803ee240"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002265"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Obukhov,08700,None,91.214.17.10,KYIVSTAR,UA-KYIVSTAR,українська,1733762599371-5587565303239834921,caa3f27f-f2a3-42e5-a222-054e8e3b4da8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-G998B Build/UP1A.231005.007),,,samsung::SM-G998B
,,2024-12-11 20:51:36,2024-12-11 20:51:40,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""b709ddc1-2f12-4740-b212-4d6a729385e4"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.002236"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,32,Obukhov,08700,None,91.214.17.10,KYIVSTAR,UA-KYIVSTAR,українська,1733762599371-5587565303239834921,caa3f27f-f2a3-42e5-a222-054e8e3b4da8,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-G998B Build/UP1A.231005.007),,,samsung::SM-G998B
,,2024-12-11 20:16:31,2024-12-11 20:44:03,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""e604ba4d-4b42-48d5-88e8-e598de820b98"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.00152"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,23,Zaporizhzhia,69069,None,188.163.5.156,KYIVSTAR,UA-KYIVSTAR,русский,1733948190637-8624239890422412275,795fa6f5-f827-42be-ae6f-98111cea50b3,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,13,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; 2201117TY Build/TKQ1.221114.001),,,Redmi::2201117TY
,,2024-05-29 11:03:42,2024-12-11 20:32:40,app_ad_banner_impression,"{""country_code"":""null"",""impression_id"":""577728ae-0671-4a06-ade0-b614490cd578"",""precision"":""3"",""format"":""banner"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001227"",""unit_id"":""ca-app-pub-6560243855553100\/6439899818""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,77,Chernivtsi,58032,None,109.229.28.65,Vodafone UA,Vodafone UA,русский,1716981605179-1334819856788338907,c8703a1b-dcd5-4071-9142-a4506c271bb5,,00000000-0000-0000-0000-000000000000,,,,mobile_phone,android,14,3.4.0,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 14; SM-A045F Build/UP1A.231005.007),,,samsung::SM-A045F
,,2024-10-30 07:03:17,2024-12-11 20:25:52,app_ad_interstitial_impression,"{""country_code"":""null"",""impression_id"":""69688ff5-7c31-40aa-a133-a127a1002d85"",""precision"":""3"",""format"":""inter"",""currency"":""USD"",""source"":""AdMob"",""value"":""0.001532"",""unit_id"":""ca-app-pub-6560243855553100\/9297691233""}",,USD,,,,,SDK,,,,,,,,,,,,EU,UA,12,Vilne,51260,None,185.205.147.55,,,українська,1730271795387-4088191262347665214,fc237769-f80c-4895-ab02-f2cf6be0efe4,,00000000-0000-0000-0000-000000000000,,,,tablet,android,13,3.4.2,v6.12.4,com.binibambini.drawingforgirls,Drawing for Girls GP,false,,true,,,,Dalvik/2.1.0 (Linux; U; Android 13; Tab 60 Kids Build/TP1A.220624.014),,,Blackview::Tab 60 Kids
